"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00023272","2003-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","29.6","0","0.8",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","10.6",",0,07,+","","","","","0.0",",,0,31,+","25.0",",0,17,+","98.5","0","98.5",",0","0.0",",,,0","","","","","15.18",",0","18.71",",,,0","11.66",",,,0","","","","","",""
"USW00023272","2003-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","40.0","0","10.4",",0","3",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","11.7",",0,31,+","","","","","0.8",",,0,02,","31.7",",0,24,","135.0","0","36.5",",0","1.6",",,,0","","","","","17.49",",0","20.92",",,,0","14.06",",,,0","","","","","",""
"USW00023272","2003-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","80.7","0","40.7",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","13",",0","3",",0","","","","","11.7",",0,30,+","","","","","0.0",",,0,30,+","36.1",",0,21,","178.6","0","43.6",",0","0.0",",,,0","","","","","18.24",",0","22.64",",,,0","13.83",",,,0","","","","","",""
"USW00023272","2003-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","115.4","0","34.7",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","14",",0","4",",0","","","","","8.9",",0,31,","","","","","1.0",",,0,31,","34.4",",0,27,","248.2","0","69.6",",0","1.0",",,,0","","","","","17.21",",0","22.06",",,,0","12.35",",,,0","","","","","",""
"USW00023272","2003-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","115.4","0","0.0",",0","11",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","6.1",",0,23,+","","","","","22.4",",,0,30,","22.2",",0,12,","409.1","0","160.9",",0","56.4",",,,0","","","","","12.97",",0","16.27",",,,0","9.67",",,,0","","","","","",""
"USW00023272","2003-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","115.4","0","0.0",",0","17",",0","14",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","4.4",",0,27,","","","","","54.6",",,0,29,","18.3",",0,05,","618.3","0","209.2",",0","195.4",",,,0","","","","","11.58",",0","14.37",",,,0","8.80",",,,0","","","","","",""
"USW00023272","2004-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","9",",0","7",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3.9",",0,04,+","","","","","46.7",",,0,01,","18.9",",0,08,","846.2","0","227.9",",0","86.4",",,,0","","","","","10.98",",0","13.88",",,,0","8.09",",,,0","","","","","",""
"USW00023272","2004-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","14",",0","10",",0","3",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","6.1",",0,08,","","","","","51.1",",,0,25,","19.4",",0,11,","1028.5","0","182.3",",0","144.0",",,,0","","","","","12.05",",0","15.30",",,,0","8.80",",,,0","","","","","",""
"USW00023272","2004-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","17.5","0","17.5",",0","4",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","7.8",",0,02,+","","","","","21.3",",,0,25,","28.9",",0,17,+","1127.9","0","99.4",",0","29.5",",,,0","","","","","15.69",",0","20.58",",,,0","10.81",",,,0","","","","","",""
"USW00023272","2004-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","31.5","0","14.0",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","1",",0","","","","","7.8",",0,10,+","0",",,0,30,+","0",",,0,30,+","1.3",",,0,20,","32.8",",0,26,","1250.5","0","122.6",",0","3.2",",,,0","","","0",",,,0","14.71",",0","19.31",",,,0","10.11",",,,0","","","","","",""
"USW00023272","2004-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","32.1","0","0.6",",0","1",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","9.4",",0,13,+","","","","","3.0",",,0,28,","26.7",",0,02,","1369.3","0","118.8",",0","3.0",",,,0","","","","","14.52",",0","18.02",",,,0","11.02",",,,0","","","","","",""
"USW00023272","2004-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","32.1","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","10.0",",0,11,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","22.2",",0,15,","1470.3","0","101.0",",0","0.0",",,,0","","","0",",,,0","14.97",",0","18.31",",,,0","11.62",",,,0","","","","","",""
"USW00023272","2004-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","32.1","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","11.7",",0,12,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","22.8",",0,21,","74.4","0","74.4",",0","0.0",",,,0","","","0",",,,0","15.93",",0","18.91",",,,0","12.95",",,,0","","","","","",""
"USW00023272","2004-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","42.7","0","10.6",",0","3",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","7",",0","1",",0","","","","","12.8",",0,11,","","","","","0.5",",,0,23,+","32.2",",0,27,","123.1","0","48.7",",0","1.3",",,,0","","","","","17.10",",0","20.26",",,,0","13.95",",,,0","","","","","",""
"USW00023272","2004-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","79.7","0","37.0",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","17",",0","1",",0","","","","","11.1",",0,26,+","","","","","1.0",",,0,19,","35.6",",0,05,","162.0","0","38.9",",0","1.0",",,,0","","","","","18.27",",0","22.95",",,,0","13.59",",,,0","","","","","",""
"USW00023272","2004-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","97.5","0","17.8",",0","6",",0","4",",0","2",",0","","","","","0",",0","0",",0","0",",0","7",",0","1",",0","","","","","9.4",",0,28,+","","","","","27.7",",,0,19,","33.9",",0,13,","265.2","0","103.2",",0","66.6",",,,0","","","","","15.58",",0","19.47",",,,0","11.69",",,,0","","","","","",""
"USW00023272","2004-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","97.5","0","0.0",",0","8",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","5.0",",0,30,","","","","","19.6",",,0,11,","21.7",",0,02,+","406.7","0","141.5",",0","52.7",",,,0","","","","","13.62",",0","17.17",",,,0","10.06",",,,0","","","","","",""
"USW00023272","2004-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","97.5","0","0.0",",0","9",",0","9",",0","2",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","5.0",",0,25,","","","","","66.3",",,0,27,","20.6",",0,21,","604.9","0","198.2",",0","202.7",",,,0","","","","","11.94",",0","15.36",",,,0","8.52",",,,0","","","","","",""
"USW00023272","2005-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","5.0",",0,14,","0",",,0,31,+","0",",,0,31,+","28.7",",,0,08,","18.9",",0,31,","857.5","0","252.6",",0","122.5",",,,0","","","0",",,,0","10.19",",0","13.19",",,,0","7.18",",,,0","","","","","",""
"USW00023272","2005-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","11",",0","9",",0","1",",0","","","","","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","7.8",",0,06,","","","","","38.1",",,0,15,","22.8",",0,01,","999.7","0","142.2",",0","131.8",",,,0","","","","","13.25",",0","16.37",",,,0","10.14",",,,0","","","","","",""
"USW00023272","2005-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","3.1","0","3.1",",0","14",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","4.4",",0,22,","0",",,0,31,+","0",",,0,31,+","28.7",",,0,22,","30.6",",0,11,","1126.1","0","126.4",",0","118.6",",,,0","","","0",",,,0","14.35",",0","18.44",",,,0","10.27",",,,0","","","","","",""
"USW00023272","2005-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","3.1","0","0.0",",0","8",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","7.8",",0,18,+","","","","","19.8",",,0,08,","23.3",",0,22,","1277.5","0","151.4",",0","55.8",",,,0","","","","","13.29",",0","17.11",",,,0","9.46",",,,0","","","","","",""
"USW00023272","2005-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","3.1","0","0.0",",0","6",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","10.6",",0,23,+","","","","","9.1",",,0,04,","21.7",",0,24,","1379.1","0","101.6",",0","33.5",",,,0","","","","","15.06",",0","18.12",",,,0","12.00",",,,0","","","","","",""
"USW00023272","2005-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","3.1","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","10.0",",0,15,+","0",",,0,30,+","0",",,0,30,+","17.0",",,0,08,","23.3",",0,13,","1473.5","0","94.4",",0","23.9",",,,0","","","0",",,,0","15.19",",0","18.46",",,,0","11.91",",,,0","","","","","",""
"USW00023272","2005-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","5.9","0","2.8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","11.1",",0,05,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,09,+","27.8",",0,23,","72.4","0","72.4",",0","0.6",",,,0","","","0",",,,0","16.09",",0","19.33",",,,0","12.85",",,,0","","","","","",""
"USW00023272","2005-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","10.3","0","4.4",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","11.1",",0,28,+","","","","","0.3",",,0,15,","27.2",",0,31,","166.9","0","94.5",",0","0.3",",,,0","","","","","15.43",",0","18.65",",,,0","12.21",",,,0","","","","","",""
"USW00023272","2005-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","12.6","0","2.3",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","10.0",",0,20,","","","","","0.0",",,0,30,+","27.8",",0,20,","257.9","0","91.0",",0","0.0",",,,0","","","","","15.38",",0","18.76",",,,0","11.99",",,,0","","","","","",""
"USW00023272","2005-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","16.3","0","3.7",",0","7",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","10.0",",0,22,+","","","","","4.6",",,0,26,","27.8",",0,17,","338.5","0","80.6",",0","13.0",",,,0","","","","","15.85",",0","20.07",",,,0","11.63",",,,0","","","","","",""
"USW00023272","2005-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","22.1","0","5.8",",0","10",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","6.1",",0,27,","","","","","21.1",",,0,28,","26.1",",0,16,+","423.5","0","85.0",",0","56.2",",,,0","","","","","15.70",",0","19.94",",,,0","11.45",",,,0","","","","","",""
"USW00023272","2005-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","22.1","0","0.0",",0","16",",0","12",",0","5",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","5.6",",0,29,+","","","","","54.6",",,0,18,","20.0",",0,09,","587.4","0","163.9",",0","284.3",",,,0","","","","","13.05",",0","16.48",",,,0","9.61",",,,0","","","","","",""
"USW00023272","2006-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","17",",0","11",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","6.1",",0,20,","","","","","19.6",",,0,02,","20.0",",0,23,","800.9","0","213.5",",0","89.6",",,,0","","","","","11.45",",0","14.45",",,,0","8.44",",,,0","","","","","",""
"USW00023272","2006-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","9",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","3.3",",0,16,","","","","","31.0",",,0,27,","23.3",",0,08,","961.0","0","160.1",",0","71.4",",,,0","","","","","12.61",",0","16.91",",,,0","8.31",",,,0","","","","","",""
"USW00023272","2006-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","25",",0","18",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3.9",",0,11,","","","","","27.7",",,0,05,","16.7",",0,27,+","1204.2","0","243.2",",0","222.2",",,,0","","","","","10.49",",0","13.49",",,,0","7.49",",,,0","","","","","",""
"USW00023272","2006-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","15",",0","12",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","6.1",",0,17,","","","","","22.6",",,0,11,","22.2",",0,13,","1372.9","0","168.7",",0","127.5",",,,0","","","","","12.71",",0","15.76",",,,0","9.66",",,,0","","","","","",""
"USW00023272","2006-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","1.7","0","1.7",",0","3",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","8.9",",0,02,","","","","","6.6",",,0,21,","30.0",",0,14,","1506.3","0","133.4",",0","10.5",",,,0","","","","","14.08",",0","17.74",",,,0","10.42",",,,0","","","","","",""
"USW00023272","2006-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","8.7","0","7.0",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","10.0",",0,19,+","","","","","0.0",",,0,30,+","28.9",",0,21,","1593.2","0","86.9",",0","0.0",",,,0","","","","","15.67",",0","19.37",",,,0","11.97",",,,0","","","","","",""
"USW00023272","2006-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","25.2","0","16.5",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","10.0",",0,07,","","","","","0.0",",,0,31,+","30.6",",0,22,","72.5","0","72.5",",0","0.0",",,,0","","","","","16.52",",0","20.46",",,,0","12.59",",,,0","","","","","",""
"USW00023272","2006-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","25.2","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","11.1",",0,28,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","21.7",",0,30,","166.9","0","94.4",",0","0.0",",,,0","","","0",",,,0","15.29",",0","18.09",",,,0","12.48",",,,0","","","","","",""
"USW00023272","2006-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","29.4","0","4.2",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","9.4",",0,22,","","","","","0.0",",,0,30,+","30.0",",0,25,","261.3","0","94.4",",0","0.0",",,,0","","","","","15.33",",0","19.20",",,,0","11.46",",,,0","","","","","",""
"USW00023272","2006-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","37.2","0","7.8",",0","3",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","10.0",",0,25,+","","","","","9.4",",,0,05,","27.8",",0,21,","343.1","0","81.8",",0","16.0",",,,0","","","","","15.95",",0","20.04",",,,0","11.85",",,,0","","","","","",""
"USW00023272","2006-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","37.2","0","0.0",",0","11",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","6.7",",0,30,+","","","","","32.3",",,0,13,","22.8",",0,06,","489.0","0","145.9",",0","77.7",",,,0","","","","","13.47",",0","16.51",",,,0","10.43",",,,0","","","","","",""
"USW00023272","2006-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","37.2","0","0.0",",0","12",",0","9",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3.3",",0,30,","","","","","58.9",",,0,12,","18.9",",0,08,+","706.8","0","217.8",",0","134.8",",,,0","","","","","11.31",",0","14.75",",,,0","7.87",",,,0","","","","","",""
"USW00023272","2007-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","6",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","2.8",",0,16,+","","","","","4.3",",,0,04,","18.3",",0,09,","965.5","0","258.7",",0","18.2",",,,0","","","","","9.99",",0","13.66",",,,0","6.31",",,,0","","","","","",""
"USW00023272","2007-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","13",",0","9",",0","1",",0","","","","","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","4.4",",0,27,","","","","","32.3",",,0,10,","23.9",",0,17,","1152.0","0","186.5",",0","121.7",",,,0","","","","","11.67",",0","14.84",",,,0","8.51",",,,0","","","","","",""
"USW00023272","2007-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","2.6","0","2.6",",0","4",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","6.1",",0,02,+","","","","","7.1",",,0,26,","27.8",",0,13,","1294.1","0","142.1",",0","13.3",",,,0","","","","","13.83",",0","18.58",",,,0","9.08",",,,0","","","","","",""
"USW00023272","2007-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","2.6","0","0.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","7.2",",0,18,","0",",,0,30,+","0",",,0,30,+","10.9",",,0,22,","25.6",",0,27,","1454.0","0","159.9",",0","36.6",",,,0","","","0",",,,0","13.00",",0","16.78",",,,0","9.23",",,,0","","","","","",""
"USW00023272","2007-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","14.9","0","12.3",",0","3",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","8.9",",0,17,+","","","","","5.6",",,0,02,","31.1",",0,07,","1599.1","0","145.1",",0","11.0",",,,0","","","","","14.05",",0","17.74",",,,0","10.36",",,,0","","","","","",""
"USW00023272","2007-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","20.5","0","5.6",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","10.0",",0,25,+","","","","","0.0",",,0,30,+","29.4",",0,14,","1702.3","0","103.2",",0","0.0",",,,0","","","","","15.08",",0","19.14",",,,0","11.02",",,,0","","","","","",""
"USW00023272","2007-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","20.8","0","0.3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","11.1",",0,08,+","0",",,0,31,+","0",",,0,31,+","0.5",",,0,18,","24.4",",0,04,","61.7","0","61.7",",0","0.5",",,,0","","","0",",,,0","16.35",",0","19.82",",,,0","12.88",",,,0","","","","","",""
"USW00023272","2007-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","26.9","0","6.1",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","11.7",",0,17,+","","","","","0.0",",,0,31,+","26.7",",0,30,","120.4","0","58.7",",0","0.0",",,,0","","","","","16.64",",0","20.10",",,,0","13.17",",,,0","","","","","",""
"USW00023272","2007-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","42.5","0","15.6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","11.1",",0,29,+","0",",,0,30,+","0",",,0,30,+","2.3",",,0,22,","30.6",",0,26,","162.7","0","42.3",",0","2.3",",,,0","","","0",",,,0","17.45",",0","21.03",",,,0","13.86",",,,0","","","","","",""
"USW00023272","2007-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","50.6","0","8.1",",0","7",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","9",",0","0",",0","","","","","10.6",",0,09,+","","","","","27.9",",,0,12,","27.8",",0,23,","250.4","0","87.7",",0","51.1",",,,0","","","","","15.76",",0","19.38",",,,0","12.15",",,,0","","","","","",""
"USW00023272","2007-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","50.9","0","0.3",",0","2",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","7.2",",0,30,","","","","","20.3",",,0,10,","25.0",",0,04,+","379.3","0","128.9",",0","24.4",",,,0","","","","","14.05",",0","17.71",",,,0","10.39",",,,0","","","","","",""
"USW00023272","2007-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","50.9","0","0.0",",0","11",",0","9",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","5.0",",0,31,+","","","","","20.1",",,0,18,","17.8",",0,03,","624.4","0","245.1",",0","80.4",",,,0","","","","","10.43",",0","13.29",",,,0","7.56",",,,0","","","","","",""
"USW00023272","2008-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","18",",0","13",",0","2",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","5.6",",0,29,+","","","","","81.0",",,0,25,","17.2",",0,18,","886.2","0","261.8",",0","225.0",",,,0","","","","","9.89",",0","12.49",",,,0","7.28",",,,0","","","","","",""
"USW00023272","2008-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","6.1",",0,05,+","0",",,0,29,+","0",",,0,29,+","14.2",",,0,19,","21.1",",0,28,","1077.6","0","191.4",",0","47.5",",,,0","","","0",",,,0","11.73",",0","15.32",",,,0","8.15",",,,0","","","","","",""
"USW00023272","2008-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","6.1",",0,31,","","","","","3.6",",,0,13,","20.6",",0,22,+","1258.8","0","181.2",",0","8.4",",,,0","","","","","12.49",",0","16.29",",,,0","8.68",",,,0","","","","","",""
"USW00023272","2008-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","4.4","0","4.4",",0","1",",0","1",",0","0",",0","0","1,0","0","1,0","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","5.6",",0,20,","0","1,,0,30,+","0","1,,0,30,+","3.6",",,0,22,","29.4",",0,12,","1432.2","0","173.4",",0","3.6",",,,0","","","0","1,,,0","12.70",",0","16.77",",,,0","8.63",",,,0","","","","","",""
"USW00023272","2008-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","22.2","0","17.8",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","4",",0","2",",0","","","","","8.3",",0,10,+","","","","","0.8",",,0,24,","36.1",",0,15,","1577.5","0","145.3",",0","0.8",",,,0","","","","","14.22",",0","18.03",",,,0","10.41",",,,0","","","","","",""
"USW00023272","2008-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","40.3","0","18.1",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","9",",0","1",",0","","","","","8.9",",0,17,+","","","","","0.0",",,0,30,+","36.1",",0,20,","1686.4","0","108.9",",0","0.0",",,,0","","","","","15.31",",0","19.79",",,,0","10.82",",,,0","","","","","",""
"USW00023272","2008-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","45.6","0","5.3",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","10.6",",0,22,+","","","","","0.0",",,0,31,+","26.1",",0,08,+","83.1","0","83.1",",0","0.0",",,,0","","","","","15.82",",0","19.08",",,,0","12.57",",,,0","","","","","",""
"USW00023272","2008-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","53.9","0","8.3",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","10.6",",0,05,+","","","","","0.3",",,0,09,","28.3",",0,27,","144.0","0","60.9",",0","0.3",",,,0","","","","","16.64",",0","20.42",",,,0","12.85",",,,0","","","","","",""
"USW00023272","2008-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","81.4","0","27.5",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","13",",0","1",",0","","","","","11.1",",0,27,","","","","","0.0",",,0,30,+","33.9",",0,04,","199.3","0","55.3",",0","0.0",",,,0","","","","","17.41",",0","21.67",",,,0","13.14",",,,0","","","","","",""
